Station Name,Iso Code,Date,Hour,Minute,Rain
Moedverloor,ZA,2023-11-07,22,45,0
Moedverloor,ZA,2023-11-07,23,0,0
Moedverloor,ZA,2023-11-07,23,15,0
Moedverloor,ZA,2023-11-07,23,30,0
Moedverloor,ZA,2023-11-07,23,45,0
Moedverloor,ZA,2023-11-07,24,0,0
Moedverloor,ZA,2023-11-08,0,15,0
Moedverloor,ZA,2023-11-08,0,30,0
Moedverloor,ZA,2023-11-08,0,45,0
Moedverloor,ZA,2023-11-08,1,0,0
Moedverloor,ZA,2023-11-08,1,15,0
Moedverloor,ZA,2023-11-08,1,30,0
Moedverloor,ZA,2023-11-08,1,45,0
Moedverloor,ZA,2023-11-08,2,0,0
Moedverloor,ZA,2023-11-08,2,15,0
Moedverloor,ZA,2023-11-08,2,30,0
Moedverloor,ZA,2023-11-08,2,45,0
Moedverloor,ZA,2023-11-08,3,0,0
Moedverloor,ZA,2023-11-08,3,15,0
Moedverloor,ZA,2023-11-08,3,30,0
Moedverloor,ZA,2023-11-08,3,45,0
Moedverloor,ZA,2023-11-08,4,0,0
Moedverloor,ZA,2023-11-08,4,15,0
Moedverloor,ZA,2023-11-08,4,30,0
Moedverloor,ZA,2023-11-08,4,45,0
Moedverloor,ZA,2023-11-08,5,0,0
Moedverloor,ZA,2023-11-08,5,15,0
Moedverloor,ZA,2023-11-08,5,30,0
Moedverloor,ZA,2023-11-08,5,45,0
Moedverloor,ZA,2023-11-08,6,0,0
Moedverloor,ZA,2023-11-08,6,15,0
Moedverloor,ZA,2023-11-08,6,30,0
Moedverloor,ZA,2023-11-08,6,45,0
Moedverloor,ZA,2023-11-08,7,0,0
Moedverloor,ZA,2023-11-08,7,15,0
Moedverloor,ZA,2023-11-08,7,30,0
Moedverloor,ZA,2023-11-08,7,45,0
Moedverloor,ZA,2023-11-08,8,0,0
Moedverloor,ZA,2023-11-08,8,15,0
Moedverloor,ZA,2023-11-08,8,30,0
Moedverloor,ZA,2023-11-08,8,45,0
Moedverloor,ZA,2023-11-08,9,0,0
Moedverloor,ZA,2023-11-08,9,15,0
Moedverloor,ZA,2023-11-08,9,30,0
Moedverloor,ZA,2023-11-08,9,45,0
Moedverloor,ZA,2023-11-08,10,0,0
Moedverloor,ZA,2023-11-08,10,15,0
Moedverloor,ZA,2023-11-08,10,30,0
Moedverloor,ZA,2023-11-08,10,45,0
Moedverloor,ZA,2023-11-08,11,0,0
Moedverloor,ZA,2023-11-08,11,15,0
Moedverloor,ZA,2023-11-08,11,30,0
Moedverloor,ZA,2023-11-08,11,45,0
Moedverloor,ZA,2023-11-08,12,0,0
Moedverloor,ZA,2023-11-08,12,15,0
Moedverloor,ZA,2023-11-08,12,30,0
Moedverloor,ZA,2023-11-08,12,45,0
Moedverloor,ZA,2023-11-08,13,0,0
Moedverloor,ZA,2023-11-08,13,15,0
Moedverloor,ZA,2023-11-08,13,30,0
Moedverloor,ZA,2023-11-08,13,45,0
Moedverloor,ZA,2023-11-08,14,0,0
Moedverloor,ZA,2023-11-08,14,15,0
Moedverloor,ZA,2023-11-08,14,30,0
Moedverloor,ZA,2023-11-08,14,45,0
Moedverloor,ZA,2023-11-08,15,0,0
Moedverloor,ZA,2023-11-08,15,15,0
Moedverloor,ZA,2023-11-08,15,30,0
Moedverloor,ZA,2023-11-08,15,45,0
Moedverloor,ZA,2023-11-08,16,0,0
Moedverloor,ZA,2023-11-08,16,15,0
Moedverloor,ZA,2023-11-08,16,30,0
Moedverloor,ZA,2023-11-08,16,45,0
Moedverloor,ZA,2023-11-08,17,0,0
Moedverloor,ZA,2023-11-08,17,15,0
Moedverloor,ZA,2023-11-08,17,30,0
Moedverloor,ZA,2023-11-08,17,45,0
Moedverloor,ZA,2023-11-08,18,0,0
Moedverloor,ZA,2023-11-08,18,15,0
Moedverloor,ZA,2023-11-08,18,30,0
Moedverloor,ZA,2023-11-08,18,45,0
Moedverloor,ZA,2023-11-08,19,0,0
Moedverloor,ZA,2023-11-08,19,15,0
Moedverloor,ZA,2023-11-08,19,30,0
Moedverloor,ZA,2023-11-08,19,45,0
Moedverloor,ZA,2023-11-08,20,0,0
Moedverloor,ZA,2023-11-08,20,15,0
Moedverloor,ZA,2023-11-08,20,30,0
Moedverloor,ZA,2023-11-08,20,45,0
Moedverloor,ZA,2023-11-08,21,0,0
Moedverloor,ZA,2023-11-08,21,15,0
Moedverloor,ZA,2023-11-08,21,30,0
Moedverloor,ZA,2023-11-08,21,45,0
Moedverloor,ZA,2023-11-08,22,0,0
Moedverloor,ZA,2023-11-08,22,15,0
Moedverloor,ZA,2023-11-08,22,30,0
Moedverloor,ZA,2023-11-08,22,45,0
Moedverloor,ZA,2023-11-08,23,0,0
Moedverloor,ZA,2023-11-08,23,15,0
Moedverloor,ZA,2023-11-08,23,30,0
Moedverloor,ZA,2023-11-08,23,45,0
Moedverloor,ZA,2023-11-08,24,0,0
Moedverloor,ZA,2023-11-09,0,15,0
Moedverloor,ZA,2023-11-09,0,30,0
Moedverloor,ZA,2023-11-09,0,45,0
Moedverloor,ZA,2023-11-09,1,0,0
Moedverloor,ZA,2023-11-09,1,15,0
Moedverloor,ZA,2023-11-09,1,30,0
Moedverloor,ZA,2023-11-09,1,45,0
Moedverloor,ZA,2023-11-09,2,0,0
Moedverloor,ZA,2023-11-09,2,15,0
Moedverloor,ZA,2023-11-09,2,30,0
Moedverloor,ZA,2023-11-09,2,45,0
Moedverloor,ZA,2023-11-09,3,0,0
Moedverloor,ZA,2023-11-09,3,15,0
Moedverloor,ZA,2023-11-09,3,30,0
Moedverloor,ZA,2023-11-09,3,45,0
Moedverloor,ZA,2023-11-09,4,0,0
Moedverloor,ZA,2023-11-09,4,15,0
Moedverloor,ZA,2023-11-09,4,30,0
Moedverloor,ZA,2023-11-09,4,45,0
Moedverloor,ZA,2023-11-09,5,0,0
Moedverloor,ZA,2023-11-09,5,15,0
Moedverloor,ZA,2023-11-09,5,30,0
Moedverloor,ZA,2023-11-09,5,45,0
Moedverloor,ZA,2023-11-09,6,0,0
Moedverloor,ZA,2023-11-09,6,15,0
Moedverloor,ZA,2023-11-09,6,30,0
Moedverloor,ZA,2023-11-09,6,45,0
Moedverloor,ZA,2023-11-09,7,0,0
Moedverloor,ZA,2023-11-09,7,15,0
Moedverloor,ZA,2023-11-09,7,30,0
Moedverloor,ZA,2023-11-09,7,45,0
Moedverloor,ZA,2023-11-09,8,0,0
Moedverloor,ZA,2023-11-09,8,15,0
Moedverloor,ZA,2023-11-09,8,30,0
Moedverloor,ZA,2023-11-09,8,45,0
Moedverloor,ZA,2023-11-09,9,0,0
Moedverloor,ZA,2023-11-09,9,15,0
Moedverloor,ZA,2023-11-09,9,30,0
Moedverloor,ZA,2023-11-09,9,45,0
Moedverloor,ZA,2023-11-09,10,0,0
Moedverloor,ZA,2023-11-09,10,15,0
Moedverloor,ZA,2023-11-09,10,30,0
Moedverloor,ZA,2023-11-09,10,45,0
Moedverloor,ZA,2023-11-09,11,0,0
Moedverloor,ZA,2023-11-09,11,15,0
Moedverloor,ZA,2023-11-09,11,30,0
Moedverloor,ZA,2023-11-09,11,45,0
Moedverloor,ZA,2023-11-09,12,0,0
Moedverloor,ZA,2023-11-09,12,15,0
Moedverloor,ZA,2023-11-09,12,30,0
Moedverloor,ZA,2023-11-09,12,45,0
Moedverloor,ZA,2023-11-09,13,0,0
Moedverloor,ZA,2023-11-09,13,15,0
Moedverloor,ZA,2023-11-09,13,30,0
Moedverloor,ZA,2023-11-09,13,45,0
Moedverloor,ZA,2023-11-09,14,0,0
Moedverloor,ZA,2023-11-09,14,15,0
Moedverloor,ZA,2023-11-09,14,30,0
Moedverloor,ZA,2023-11-09,14,45,0
Moedverloor,ZA,2023-11-09,15,0,0
Moedverloor,ZA,2023-11-09,15,15,0
Moedverloor,ZA,2023-11-09,15,30,0
Moedverloor,ZA,2023-11-09,15,45,0
Moedverloor,ZA,2023-11-09,16,0,0
Moedverloor,ZA,2023-11-09,16,15,0
Moedverloor,ZA,2023-11-09,16,30,0
Moedverloor,ZA,2023-11-09,16,45,0
Moedverloor,ZA,2023-11-09,17,0,0
Moedverloor,ZA,2023-11-09,17,15,0
Moedverloor,ZA,2023-11-09,17,30,0
Moedverloor,ZA,2023-11-09,17,45,0
Moedverloor,ZA,2023-11-09,18,0,0
Moedverloor,ZA,2023-11-09,18,15,0
Moedverloor,ZA,2023-11-09,18,30,0
Moedverloor,ZA,2023-11-09,18,45,0
Moedverloor,ZA,2023-11-09,19,0,0
Moedverloor,ZA,2023-11-09,19,15,0
Moedverloor,ZA,2023-11-09,19,30,0
Moedverloor,ZA,2023-11-09,19,45,0
Moedverloor,ZA,2023-11-09,20,0,0
Moedverloor,ZA,2023-11-09,20,15,0
Moedverloor,ZA,2023-11-09,20,30,0
Moedverloor,ZA,2023-11-09,20,45,0
Moedverloor,ZA,2023-11-09,21,0,0
Moedverloor,ZA,2023-11-09,21,15,0
Moedverloor,ZA,2023-11-09,21,30,0
Moedverloor,ZA,2023-11-09,21,45,0
Moedverloor,ZA,2023-11-09,22,0,0
Moedverloor,ZA,2023-11-09,22,15,0
Moedverloor,ZA,2023-11-09,22,30,0
Moedverloor,ZA,2023-11-09,22,45,0
Moedverloor,ZA,2023-11-09,23,0,0
Moedverloor,ZA,2023-11-09,23,15,0
Moedverloor,ZA,2023-11-09,23,30,0
Moedverloor,ZA,2023-11-09,23,45,0
Moedverloor,ZA,2023-11-09,24,0,0
Moedverloor,ZA,2023-11-10,0,15,0
Moedverloor,ZA,2023-11-10,0,30,0
Moedverloor,ZA,2023-11-10,0,45,0
Moedverloor,ZA,2023-11-10,1,0,0
Moedverloor,ZA,2023-11-10,1,15,0
Moedverloor,ZA,2023-11-10,1,30,0
Moedverloor,ZA,2023-11-10,1,45,0
Moedverloor,ZA,2023-11-10,2,0,0
Moedverloor,ZA,2023-11-10,2,15,0
Moedverloor,ZA,2023-11-10,2,30,0
Moedverloor,ZA,2023-11-10,2,45,0
Moedverloor,ZA,2023-11-10,3,0,0
Moedverloor,ZA,2023-11-10,3,15,0
Moedverloor,ZA,2023-11-10,3,30,0
Moedverloor,ZA,2023-11-10,3,45,0
Moedverloor,ZA,2023-11-10,4,0,0
Moedverloor,ZA,2023-11-10,4,15,0
Moedverloor,ZA,2023-11-10,4,30,0
Moedverloor,ZA,2023-11-10,4,45,0
Moedverloor,ZA,2023-11-10,5,0,0
Moedverloor,ZA,2023-11-10,5,15,0
Moedverloor,ZA,2023-11-10,5,30,0
Moedverloor,ZA,2023-11-10,5,45,0
Moedverloor,ZA,2023-11-10,6,0,0
Moedverloor,ZA,2023-11-10,6,15,0
Moedverloor,ZA,2023-11-10,6,30,0
Moedverloor,ZA,2023-11-10,6,45,0
Moedverloor,ZA,2023-11-10,7,0,0
Moedverloor,ZA,2023-11-10,7,15,0
Moedverloor,ZA,2023-11-10,7,30,0
Moedverloor,ZA,2023-11-10,7,45,0
Moedverloor,ZA,2023-11-10,8,0,0
Moedverloor,ZA,2023-11-10,8,15,0
Moedverloor,ZA,2023-11-10,8,30,0
Moedverloor,ZA,2023-11-10,8,45,0
Moedverloor,ZA,2023-11-10,9,0,0
Moedverloor,ZA,2023-11-10,9,15,0
Moedverloor,ZA,2023-11-10,9,30,0
Moedverloor,ZA,2023-11-10,9,45,0
Moedverloor,ZA,2023-11-10,10,0,0
Moedverloor,ZA,2023-11-10,10,15,0
Moedverloor,ZA,2023-11-10,10,30,0
Moedverloor,ZA,2023-11-10,10,45,0
Moedverloor,ZA,2023-11-10,11,0,0
Moedverloor,ZA,2023-11-10,11,15,0
Moedverloor,ZA,2023-11-10,11,30,0
Moedverloor,ZA,2023-11-10,11,45,0
Moedverloor,ZA,2023-11-10,12,0,0
Moedverloor,ZA,2023-11-10,12,15,0
Moedverloor,ZA,2023-11-10,12,30,0
Moedverloor,ZA,2023-11-10,12,45,0
Moedverloor,ZA,2023-11-10,13,0,0
Moedverloor,ZA,2023-11-10,13,15,0
Moedverloor,ZA,2023-11-10,13,30,0
Moedverloor,ZA,2023-11-10,13,45,0
Moedverloor,ZA,2023-11-10,14,0,0
Moedverloor,ZA,2023-11-10,14,15,0
Moedverloor,ZA,2023-11-10,14,30,0
Moedverloor,ZA,2023-11-10,14,45,0
Moedverloor,ZA,2023-11-10,15,0,0
Moedverloor,ZA,2023-11-10,15,15,0
Moedverloor,ZA,2023-11-10,15,30,0
Moedverloor,ZA,2023-11-10,15,45,0
Moedverloor,ZA,2023-11-10,16,0,0
Moedverloor,ZA,2023-11-10,16,15,0
Moedverloor,ZA,2023-11-10,16,30,0
Moedverloor,ZA,2023-11-10,16,45,0
Moedverloor,ZA,2023-11-10,17,0,0
Moedverloor,ZA,2023-11-10,17,15,0
Moedverloor,ZA,2023-11-10,17,30,0
Moedverloor,ZA,2023-11-10,17,45,0
Moedverloor,ZA,2023-11-10,18,0,0
Moedverloor,ZA,2023-11-10,18,15,0
Moedverloor,ZA,2023-11-10,18,30,0
Moedverloor,ZA,2023-11-10,18,45,0
Moedverloor,ZA,2023-11-10,19,0,0
Moedverloor,ZA,2023-11-10,19,15,0
Moedverloor,ZA,2023-11-10,19,30,0
Moedverloor,ZA,2023-11-10,19,45,0
Moedverloor,ZA,2023-11-10,20,0,0
Moedverloor,ZA,2023-11-10,20,15,0
Moedverloor,ZA,2023-11-10,20,30,0
Moedverloor,ZA,2023-11-10,20,45,0
Moedverloor,ZA,2023-11-10,21,0,0
Moedverloor,ZA,2023-11-10,21,15,0
Moedverloor,ZA,2023-11-10,21,30,0
Moedverloor,ZA,2023-11-10,21,45,0
Moedverloor,ZA,2023-11-10,22,0,0
Moedverloor,ZA,2023-11-10,22,15,0
Moedverloor,ZA,2023-11-10,22,30,0
Moedverloor,ZA,2023-11-10,22,45,0
Moedverloor,ZA,2023-11-10,23,0,0
Moedverloor,ZA,2023-11-10,23,15,0
Moedverloor,ZA,2023-11-10,23,30,0
Moedverloor,ZA,2023-11-10,23,45,0
Moedverloor,ZA,2023-11-10,24,0,0
Moedverloor,ZA,2023-11-11,0,15,0
Moedverloor,ZA,2023-11-11,0,30,0
Moedverloor,ZA,2023-11-11,0,45,0
Moedverloor,ZA,2023-11-11,1,0,0
Moedverloor,ZA,2023-11-11,1,15,0
Moedverloor,ZA,2023-11-11,1,30,0
Moedverloor,ZA,2023-11-11,1,45,0
Moedverloor,ZA,2023-11-11,2,0,0
Moedverloor,ZA,2023-11-11,2,15,0
Moedverloor,ZA,2023-11-11,2,30,0
Moedverloor,ZA,2023-11-11,2,45,0
Moedverloor,ZA,2023-11-11,3,0,0
Moedverloor,ZA,2023-11-11,3,15,0
Moedverloor,ZA,2023-11-11,3,30,0
Moedverloor,ZA,2023-11-11,3,45,0
Moedverloor,ZA,2023-11-11,4,0,0
Moedverloor,ZA,2023-11-11,4,15,0
Moedverloor,ZA,2023-11-11,4,30,0
Moedverloor,ZA,2023-11-11,4,45,0
Moedverloor,ZA,2023-11-11,5,0,0
Moedverloor,ZA,2023-11-11,5,15,0
Moedverloor,ZA,2023-11-11,5,30,0
Moedverloor,ZA,2023-11-11,5,45,0
Moedverloor,ZA,2023-11-11,6,0,0
Moedverloor,ZA,2023-11-11,6,15,0
Moedverloor,ZA,2023-11-11,6,30,0
Moedverloor,ZA,2023-11-11,6,45,0
Moedverloor,ZA,2023-11-11,7,0,0
Moedverloor,ZA,2023-11-11,7,15,0
Moedverloor,ZA,2023-11-11,7,30,0
Moedverloor,ZA,2023-11-11,7,45,0
Moedverloor,ZA,2023-11-11,8,0,0
Moedverloor,ZA,2023-11-11,8,15,0
Moedverloor,ZA,2023-11-11,8,30,0
Moedverloor,ZA,2023-11-11,8,45,0
Moedverloor,ZA,2023-11-11,9,0,0
Moedverloor,ZA,2023-11-11,9,15,0
Moedverloor,ZA,2023-11-11,9,30,0
Moedverloor,ZA,2023-11-11,9,45,0
Moedverloor,ZA,2023-11-11,10,0,0
Moedverloor,ZA,2023-11-11,10,15,0
Moedverloor,ZA,2023-11-11,10,30,0
Moedverloor,ZA,2023-11-11,10,45,0
Moedverloor,ZA,2023-11-11,11,0,0
Moedverloor,ZA,2023-11-11,11,15,0
Moedverloor,ZA,2023-11-11,11,30,0
Moedverloor,ZA,2023-11-11,11,45,0
Moedverloor,ZA,2023-11-11,12,0,0
Moedverloor,ZA,2023-11-11,12,15,0
Moedverloor,ZA,2023-11-11,12,30,0
Moedverloor,ZA,2023-11-11,12,45,0
Moedverloor,ZA,2023-11-11,13,0,0
Moedverloor,ZA,2023-11-11,13,15,0
Moedverloor,ZA,2023-11-11,13,30,0
Moedverloor,ZA,2023-11-11,13,45,0
Moedverloor,ZA,2023-11-11,14,0,0
Moedverloor,ZA,2023-11-11,14,15,0
Moedverloor,ZA,2023-11-11,14,30,0
Moedverloor,ZA,2023-11-11,14,45,0
Moedverloor,ZA,2023-11-11,15,0,0
Moedverloor,ZA,2023-11-11,15,15,0
Moedverloor,ZA,2023-11-11,15,30,0
Moedverloor,ZA,2023-11-11,15,45,0
Moedverloor,ZA,2023-11-11,16,0,0
Moedverloor,ZA,2023-11-11,16,15,0
Moedverloor,ZA,2023-11-11,16,30,0
Moedverloor,ZA,2023-11-11,16,45,0
Moedverloor,ZA,2023-11-11,17,0,0
Moedverloor,ZA,2023-11-11,17,15,0
Moedverloor,ZA,2023-11-11,17,30,0
Moedverloor,ZA,2023-11-11,17,45,0
Moedverloor,ZA,2023-11-11,18,0,0
Moedverloor,ZA,2023-11-11,18,15,0
Moedverloor,ZA,2023-11-11,18,30,0
Moedverloor,ZA,2023-11-11,18,45,0
Moedverloor,ZA,2023-11-11,19,0,0
Moedverloor,ZA,2023-11-11,19,15,0
Moedverloor,ZA,2023-11-11,19,30,0
Moedverloor,ZA,2023-11-11,19,45,0
Moedverloor,ZA,2023-11-11,20,0,0
Moedverloor,ZA,2023-11-11,20,15,0
Moedverloor,ZA,2023-11-11,20,30,0
Moedverloor,ZA,2023-11-11,20,45,0
Moedverloor,ZA,2023-11-11,21,0,0
Moedverloor,ZA,2023-11-11,21,15,0
Moedverloor,ZA,2023-11-11,21,30,0
Moedverloor,ZA,2023-11-11,21,45,0
Moedverloor,ZA,2023-11-11,22,0,0
Moedverloor,ZA,2023-11-11,22,15,0
Moedverloor,ZA,2023-11-11,22,30,0
Moedverloor,ZA,2023-11-11,22,45,0
Moedverloor,ZA,2023-11-11,23,0,0
Moedverloor,ZA,2023-11-11,23,15,0
Moedverloor,ZA,2023-11-11,23,30,0
Moedverloor,ZA,2023-11-11,23,45,0
Moedverloor,ZA,2023-11-11,24,0,0
Moedverloor,ZA,2023-11-12,0,15,0
Moedverloor,ZA,2023-11-12,0,30,0
Moedverloor,ZA,2023-11-12,0,45,0
Moedverloor,ZA,2023-11-12,1,0,0
Moedverloor,ZA,2023-11-12,1,15,0
Moedverloor,ZA,2023-11-12,1,30,0
Moedverloor,ZA,2023-11-12,1,45,0
Moedverloor,ZA,2023-11-12,2,0,0
Moedverloor,ZA,2023-11-12,2,15,0
Moedverloor,ZA,2023-11-12,2,30,0
Moedverloor,ZA,2023-11-12,2,45,0
Moedverloor,ZA,2023-11-12,3,0,0
Moedverloor,ZA,2023-11-12,3,15,0
Moedverloor,ZA,2023-11-12,3,30,0
Moedverloor,ZA,2023-11-12,3,45,0
Moedverloor,ZA,2023-11-12,4,0,0
Moedverloor,ZA,2023-11-12,4,15,0
Moedverloor,ZA,2023-11-12,4,30,0
Moedverloor,ZA,2023-11-12,4,45,0
Moedverloor,ZA,2023-11-12,5,0,0
Moedverloor,ZA,2023-11-12,5,15,0
Moedverloor,ZA,2023-11-12,5,30,0
Moedverloor,ZA,2023-11-12,5,45,0
Moedverloor,ZA,2023-11-12,6,0,0
Moedverloor,ZA,2023-11-12,6,15,0
Moedverloor,ZA,2023-11-12,6,30,0
Moedverloor,ZA,2023-11-12,6,45,0
Moedverloor,ZA,2023-11-12,7,0,0
Moedverloor,ZA,2023-11-12,7,15,0
Moedverloor,ZA,2023-11-12,7,30,0
Moedverloor,ZA,2023-11-12,7,45,0
Moedverloor,ZA,2023-11-12,8,0,0
Moedverloor,ZA,2023-11-12,8,15,0
Moedverloor,ZA,2023-11-12,8,30,0
Moedverloor,ZA,2023-11-12,8,45,0
Moedverloor,ZA,2023-11-12,9,0,0
Moedverloor,ZA,2023-11-12,9,15,0
Moedverloor,ZA,2023-11-12,9,30,0
Moedverloor,ZA,2023-11-12,9,45,0
Moedverloor,ZA,2023-11-12,10,0,0
Moedverloor,ZA,2023-11-12,10,15,0
Moedverloor,ZA,2023-11-12,10,30,0
Moedverloor,ZA,2023-11-12,10,45,0
Moedverloor,ZA,2023-11-12,11,0,0
Moedverloor,ZA,2023-11-12,11,15,0
Moedverloor,ZA,2023-11-12,11,30,0
Moedverloor,ZA,2023-11-12,11,45,0
Moedverloor,ZA,2023-11-12,12,0,0
Moedverloor,ZA,2023-11-12,12,15,0
Moedverloor,ZA,2023-11-12,12,30,0
Moedverloor,ZA,2023-11-12,12,45,0
Moedverloor,ZA,2023-11-12,13,0,0
Moedverloor,ZA,2023-11-12,13,15,0
Moedverloor,ZA,2023-11-12,13,30,0
Moedverloor,ZA,2023-11-12,13,45,0
Moedverloor,ZA,2023-11-12,14,0,0
Moedverloor,ZA,2023-11-12,14,15,0
Moedverloor,ZA,2023-11-12,14,30,0
Moedverloor,ZA,2023-11-12,14,45,0
Moedverloor,ZA,2023-11-12,15,0,0
Moedverloor,ZA,2023-11-12,15,15,0
Moedverloor,ZA,2023-11-12,15,30,0
Moedverloor,ZA,2023-11-12,15,45,0
Moedverloor,ZA,2023-11-12,16,0,0
Moedverloor,ZA,2023-11-12,16,15,0
Moedverloor,ZA,2023-11-12,16,30,0
Moedverloor,ZA,2023-11-12,16,45,0
Moedverloor,ZA,2023-11-12,17,0,0
Moedverloor,ZA,2023-11-12,17,15,0
Moedverloor,ZA,2023-11-12,17,30,0
Moedverloor,ZA,2023-11-12,17,45,0
Moedverloor,ZA,2023-11-12,18,0,0
Moedverloor,ZA,2023-11-12,18,15,0
Moedverloor,ZA,2023-11-12,18,30,0
Moedverloor,ZA,2023-11-12,18,45,0
Moedverloor,ZA,2023-11-12,19,0,0
Moedverloor,ZA,2023-11-12,19,15,0
Moedverloor,ZA,2023-11-12,19,30,0
Moedverloor,ZA,2023-11-12,19,45,0
Moedverloor,ZA,2023-11-12,20,0,0
Moedverloor,ZA,2023-11-12,20,15,0
Moedverloor,ZA,2023-11-12,20,30,0
Moedverloor,ZA,2023-11-12,20,45,0
Moedverloor,ZA,2023-11-12,21,0,0
Moedverloor,ZA,2023-11-12,21,15,0
Moedverloor,ZA,2023-11-12,21,30,0
Moedverloor,ZA,2023-11-12,21,45,0
Moedverloor,ZA,2023-11-12,22,0,0
Moedverloor,ZA,2023-11-12,22,15,0
Moedverloor,ZA,2023-11-12,22,30,0
Moedverloor,ZA,2023-11-12,22,45,0
Moedverloor,ZA,2023-11-12,23,0,0
Moedverloor,ZA,2023-11-12,23,15,0
Moedverloor,ZA,2023-11-12,23,30,0
Moedverloor,ZA,2023-11-12,23,45,0
Moedverloor,ZA,2023-11-12,24,0,0
Moedverloor,ZA,2023-11-13,0,15,0
Moedverloor,ZA,2023-11-13,0,30,0
Moedverloor,ZA,2023-11-13,0,45,0
Moedverloor,ZA,2023-11-13,1,0,0
Moedverloor,ZA,2023-11-13,1,15,0
Moedverloor,ZA,2023-11-13,1,30,0
Moedverloor,ZA,2023-11-13,1,45,0
Moedverloor,ZA,2023-11-13,2,0,0
Moedverloor,ZA,2023-11-13,2,15,0
Moedverloor,ZA,2023-11-13,2,30,0
Moedverloor,ZA,2023-11-13,2,45,0
Moedverloor,ZA,2023-11-13,3,0,0
Moedverloor,ZA,2023-11-13,3,15,0
Moedverloor,ZA,2023-11-13,3,30,0
Moedverloor,ZA,2023-11-13,3,45,0
Moedverloor,ZA,2023-11-13,4,0,0
Moedverloor,ZA,2023-11-13,4,15,0
Moedverloor,ZA,2023-11-13,4,30,0
Moedverloor,ZA,2023-11-13,4,45,0
Moedverloor,ZA,2023-11-13,5,0,0
Moedverloor,ZA,2023-11-13,5,15,0
Moedverloor,ZA,2023-11-13,5,30,0
Moedverloor,ZA,2023-11-13,5,45,0
Moedverloor,ZA,2023-11-13,6,0,0
Moedverloor,ZA,2023-11-13,6,15,0
Moedverloor,ZA,2023-11-13,6,30,0
Moedverloor,ZA,2023-11-13,6,45,0
Moedverloor,ZA,2023-11-13,7,0,0
Moedverloor,ZA,2023-11-13,7,15,0
Moedverloor,ZA,2023-11-13,7,30,0
Moedverloor,ZA,2023-11-13,7,45,0
Moedverloor,ZA,2023-11-13,8,0,0
Moedverloor,ZA,2023-11-13,8,15,0
Moedverloor,ZA,2023-11-13,8,30,0
Moedverloor,ZA,2023-11-13,8,45,0
Moedverloor,ZA,2023-11-13,9,0,0
Moedverloor,ZA,2023-11-13,9,15,0
Moedverloor,ZA,2023-11-13,9,30,0
Moedverloor,ZA,2023-11-13,9,45,0
Moedverloor,ZA,2023-11-13,10,0,0
Moedverloor,ZA,2023-11-13,10,15,0
Moedverloor,ZA,2023-11-13,10,30,0
Moedverloor,ZA,2023-11-13,10,45,0
Moedverloor,ZA,2023-11-13,11,0,0
Moedverloor,ZA,2023-11-13,11,15,0
Moedverloor,ZA,2023-11-13,11,30,0
Moedverloor,ZA,2023-11-13,11,45,0
Moedverloor,ZA,2023-11-13,12,0,0
Moedverloor,ZA,2023-11-13,12,15,0
Moedverloor,ZA,2023-11-13,12,30,0
Moedverloor,ZA,2023-11-13,12,45,0
Moedverloor,ZA,2023-11-13,13,0,0
Moedverloor,ZA,2023-11-13,13,15,0
Moedverloor,ZA,2023-11-13,13,30,0
Moedverloor,ZA,2023-11-13,13,45,0
Moedverloor,ZA,2023-11-13,14,0,0
Moedverloor,ZA,2023-11-13,14,15,0
Moedverloor,ZA,2023-11-13,14,30,0
Moedverloor,ZA,2023-11-13,14,45,0
Moedverloor,ZA,2023-11-13,15,0,0
Moedverloor,ZA,2023-11-13,15,15,0
Moedverloor,ZA,2023-11-13,15,30,0
Moedverloor,ZA,2023-11-13,15,45,0
Moedverloor,ZA,2023-11-13,16,0,0
Moedverloor,ZA,2023-11-13,16,15,0
Moedverloor,ZA,2023-11-13,16,30,0
Moedverloor,ZA,2023-11-13,16,45,0
Moedverloor,ZA,2023-11-13,17,0,0
Moedverloor,ZA,2023-11-13,17,15,0
Moedverloor,ZA,2023-11-13,17,30,0
Moedverloor,ZA,2023-11-13,17,45,0
Moedverloor,ZA,2023-11-13,18,0,0
Moedverloor,ZA,2023-11-13,18,15,0
Moedverloor,ZA,2023-11-13,18,30,0
Moedverloor,ZA,2023-11-13,18,45,0
Moedverloor,ZA,2023-11-13,19,0,0
Moedverloor,ZA,2023-11-13,19,15,0
Moedverloor,ZA,2023-11-13,19,30,0
Moedverloor,ZA,2023-11-13,19,45,0
Moedverloor,ZA,2023-11-13,20,0,0
Moedverloor,ZA,2023-11-13,20,15,0
Moedverloor,ZA,2023-11-13,20,30,0
Moedverloor,ZA,2023-11-13,20,45,0
Moedverloor,ZA,2023-11-13,21,0,0
Moedverloor,ZA,2023-11-13,21,15,0
Moedverloor,ZA,2023-11-13,21,30,0
Moedverloor,ZA,2023-11-13,21,45,0
Moedverloor,ZA,2023-11-13,22,0,0
Moedverloor,ZA,2023-11-13,22,15,0
Moedverloor,ZA,2023-11-13,22,30,0
Moedverloor,ZA,2023-11-13,22,45,0
Moedverloor,ZA,2023-11-13,23,0,0
Moedverloor,ZA,2023-11-13,23,15,0
Moedverloor,ZA,2023-11-13,23,30,0
Moedverloor,ZA,2023-11-13,23,45,0
Moedverloor,ZA,2023-11-13,24,0,0
